jealous,-2,-1
jealously,-2,-1
jealousness,-2,-1
jealousy,-2,-1
jeer,-2,-1
jeer,-2,-1
jeering,-2,-1
jeeringly,-2,-1
jeers,-2,-1
jeopardize,-2,-1
jeopardy,-2,-1
jerk,-2,-1
jest,2,1
jittery,-2,-1
jobless,-1,-1
joke,2,1
joke,2,1
joker,-2,-1
jollify,1,1
jolly,2,1
jolt,-1,-1
jovial,2,1
joy,2,1
joyful,2,1
joyfully,2,1
joyless,2,1
joyous,2,1
joyously,2,1
jubilant,2,1
jubilantly,2,1
jubilate,2,1
jubilation,2,1
jubilation,2,1
judgement,0,0
judgement,0,0
judgements,0,0
judgements,0,0
judicious,2,1
judgment,0,0
judgment,0,0
judgments,0,0
judgments,0,0
jumpy,-1,-1
junk,-1,-1
junky,-1,-1
just,2,1
just,1,1
just,1,1
justice,1,1
justice,1,1
justifiable,2,1
justifiably,2,1
justification,2,1
justify,2,1
justly,2,1
juvenile,-1,-1
kaput,-2,-1
keen,2,1
keen,-2,-1
keen,-2,-1
keenly,2,1
keenness,2,1
keenness,2,1
kemp,2,1
key,0,0
kick,-2,-1
kick,-2,-1
kid,2,1
kill,-1,-1
killer,-1,-1
killer,-1,-1
killjoy,-2,-1
kind,2,1
kindly,2,1
kindliness,2,1
kindness,2,1
kingmaker,2,1
kiss,1,1
kiss,1,1
knave,-2,-1
knife,-1,-1
knock,-1,-1
knock,-1,-1
knew,0,0
know,0,0
knowing,0,0
knowingly,0,0
knowledge,0,0
knowledgeable,2,1
kook,-2,-1
kooky,-2,-1
lack,-2,-1
lack,-2,-1
lackadaisical,-2,-1
lackey,-2,-1
lackeys,-2,-1
lackeys,-2,-1
lacking,-2,-1
lackluster,-2,-1
laconic,-2,-1
lag,-1,-1
lambast,-2,-1
lambaste,-2,-1
lame,-1,-1
lame-duck,-2,-1
lament,-2,-1
lamentable,-2,-1
lamentably,-2,-1
languid,-2,-1
languish,-2,-1
lanky,-1,-1
languor,-2,-1
languorous,-2,-1
languorously,-2,-1
large,0,0
large-scale,0,0
lapse,-1,-1
large,1,1
large,1,1
largely,0,0
lark,2,1
lascivious,-2,-1
last-ditch,-2,-1
last-ditch,-2,-1
lastly,0,0
laud,2,1
laudable,2,1
laudably,2,1
laugh,-2,-1
laugh,-2,-1
laughable,-2,-1
laughably,-2,-1
laughingstock,-2,-1
laughter,-2,-1
lavish,2,1
lavish,2,1
lavishly,2,1
law-abiding,2,1
lawbreaker,-2,-1
lawbreaking,-2,-1
lawful,1,1
lawfully,1,1
lawless,-2,-1
lawlessness,-2,-1
lawlessness,-2,-1
lax,-2,-1
lax,-2,-1
lazy,-2,-1
leading,1,1
leak,-1,-1
leakage,-1,-1
leaky,-1,-1
lean,1,1
lean,1,1
learn,0,0
learning,1,1
learned,1,1
least,-1,-1
lech,-2,-1
lecher,-2,-1
lecher,-2,-1
lecherous,-2,-1
lechery,-2,-1
lecture,-1,-1
lecture,-1,-1
leech,-2,-1
leech,-2,-1
leech,-2,-1
leer,-2,-1
leer,-2,-1
leery,-2,-1
left-leaning,-2,-1
legacy,0,0
legacies,0,0
legacies,0,0
legalistic,0,0
legalistic,0,0
legendary,1,1
legitimacy,1,1
legitimate,1,1
legitimately,1,1
lenient,1,1
leniently,1,1
less,-1,-1
less-developed,-1,-1
less-expensive,1,1
lessen,-1,-1
lesser,-1,-1
lesser-known,-1,-1
letch,-2,-1
lethal,-1,-1
lethargic,-1,-1
lethargy,-1,-1
leverage,1,1
leverage,1,1
levity,2,1
lewd,-2,-1
lewdly,-2,-1
lewdness,-2,-1
liable,-1,-1
liability,-2,-1
liability,-2,-1
liar,-2,-1
liar,-2,-1
liars,-2,-1
liars,-2,-1
liberal,1,1
liberation,1,1
liberation,1,1
liberalism,1,1
liberally,1,1
liberate,2,1
liberty,2,1
licentious,-2,-1
licentiously,-2,-1
licentiousness,-2,-1
lie,-2,-1
lie,-2,-1
lie,-1,-1
lier,-2,-1
lies,-2,-1
lies,-2,-1
life-threatening,-1,-1
lifeblood,2,1
lifeless,-1,-1
lifelong,1,1
light,1,1
light,1,1
light-hearted,2,1
lighten,1,1
likable,2,1
like,2,1
likelihood,0,0
likelihood,0,0
likely,0,0
liking,2,1
likewise,0,0
limit,-1,-1
limit,-1,-1
limitation,-1,-1
limited,-1,-1
limitless,0,0
limitless,0,0
limp,-2,-1
lionhearted,2,1
listless,-2,-1
literate,1,1
litigious,-2,-1
little,-2,-1
little-known,-2,-1
live,1,1
lively,2,1
livid,-2,-1
lividly,-2,-1
loath,-2,-1
loathe,-2,-1
loathe,-2,-1
loathing,-2,-1
loathly,-2,-1
loathsome,-2,-1
loathsomely,-2,-1
lofty,2,1
logical,1,1
lone,-2,-1
lone,-2,-1
loneliness,-2,-1
lonely,-2,-1
lonesome,-2,-1
long,-2,-1
longing,-2,-1
longingly,-2,-1
look,0,0
looking,0,0
loophole,-2,-1
loopholes,-2,-1
loopholes,-2,-1
loot,-2,-1
lorn,-2,-1
losing,-2,-1
losing,-2,-1
lose,-1,-1
loser,-1,-1
loss,-1,-1
lost,-1,-1
lousy,-2,-1
lovable,2,1
lovably,2,1
love,2,1
love,2,1
loveless,-2,-1
loveliness,2,1
lovelorn,-2,-1
lover,2,1
lovely,2,1
lovely,2,1
low,-1,-1
low-cost,1,1
low-rated,-2,-1
low-risk,1,1
lower-priced,1,1
lowly,-2,-1
loyal,1,1
loyalty,2,1
loyalty,2,1
lucid,2,1
lucidly,2,1
luck,2,1
luckier,2,1
luckier,2,1
luckiest,2,1
luckily,2,1
luckiness,2,1
lucky,2,1
lucky,2,1
lucrative,1,1
lucrative,1,1
ludicrous,-2,-1
ludicrously,-2,-1
lugubrious,-2,-1
lukewarm,-2,-1
lull,-1,-1
luminous,1,1
lunatic,-2,-1
lunatic,-2,-1
lunaticism,-2,-1
lurch,-2,-1
lure,-2,-1
lurid,-2,-1
lurk,-2,-1
lurking,-2,-1
lush,2,1
lust,0,0
lure,-2,-1
luster,2,1
lustrous,2,1
luxuriant,2,1
luxuriate,1,1
luxurious,2,1
luxuriously,2,1
luxury,2,1
luxury,2,1
lying,-2,-1
lyrical,2,1
macabre,-2,-1
mad,-2,-1
madden,-2,-1
maddening,-2,-1
maddeningly,-2,-1
madder,-2,-1
madder,-2,-1
madly,-2,-1
madman,-2,-1
madness,-2,-1
magic,2,1
magical,2,1
magnanimous,2,1
magnanimously,2,1
magnetic,1,1
magnificence,2,1
magnificent,2,1
magnificent,2,1
magnificently,2,1
magnify,1,1
majestic,2,1
majesty,2,1
major,0,0
maladjusted,-2,-1
maladjustment,-2,-1
malady,-1,-1
malaise,-1,-1
malcontent,-2,-1
malcontent,-2,-1
malcontented,-2,-1
maledict,-2,-1
maledict,-2,-1
malevolence,-2,-1
malevolent,-2,-1
malevolently,-2,-1
malice,-2,-1
malicious,-2,-1
maliciously,-2,-1
maliciousness,-2,-1
malign,-2,-1
malign,-2,-1
malignant,-1,-1
malodorous,-2,-1
maltreatment,-2,-1
maltreatment,-2,-1
manageable,1,1
maneuver,-1,-1
maneuver,-1,-1
mangle,-2,-1
mania,-2,-1
maniac,-2,-1
maniacal,-2,-1
manic,-2,-1
manifest,2,1
manipulate,-1,-1
manipulation,-1,-1
manipulation,-1,-1
manipulative,-2,-1
manipulators,-2,-1
manipulators,-2,-1
manly,2,1
mannerly,2,1
mantra,0,0
mantra,0,0
mar,-2,-1
mar,-2,-1
marginal,-1,-1
marginally,-1,-1
martyrdom,-2,-1
martyrdom-seeking,-2,-1
marvel,2,1
marvel,2,1
marvellous,2,1
marvelous,2,1
marvelous,2,1
marvelously,2,1
marvelousness,2,1
marvels,2,1
massacre,-2,-1
massacre,-2,-1
massacres,-2,-1
massive,0,0
master,2,1
master,2,1
masterful,2,1
masterfully,2,1
masterpiece,2,1
masterpieces,2,1
masters,2,1
masters,2,1
mastery,2,1
matchless,2,1
matter,0,0
mature,1,1
maturely,1,1
maturity,1,1
maverick,-2,-1
mawkish,-2,-1
mawkishly,-2,-1
mawkishness,-2,-1
maxi-devaluation,-2,-1
maxi-devaluation,-2,-1
maximize,2,1
maybe,0,0
meager,-2,-1
mean,-2,-1
mean,0,0
meaningful,2,1
meaningless,-2,-1
meanness,-2,-1
meddle,-2,-1
meddlesome,-2,-1
mediocre,-2,-1
mediocrity,-2,-1
meek,2,1
melancholy,-2,-1
mellow,2,1
melodramatic,-2,-1
melodramatically,-2,-1
memorable,2,1
memorialize,2,1
memories,0,0
memories,0,0
menace,-2,-1
menace,-2,-1
menacing,-2,-1
menacingly,-2,-1
mend,1,1
mendacious,-2,-1
mendacity,-2,-1
menial,-1,-1
mentality,0,0
mentor,1,1
merciful,2,1
mercifully,2,1
merciless,-2,-1
mercilessly,-2,-1
mercy,2,1
mercy,2,1
mere,-2,-1
mere,-2,-1
merely,-2,-1
merit,2,1
merit,2,1
meritorious,2,1
merrily,2,1
merriment,2,1
merriness,2,1
merry,2,1
mesmerize,2,1
mesmerizing,2,1
mesmerizing,2,1
mesmerizingly,2,1
mess,-2,-1
mess,-2,-1
messy,-1,-1
metaphorize,0,0
meticulous,1,1
meticulously,1,1
midget,-2,-1
midget,-2,-1
miff,-1,-1
might,0,0
might,2,1
mightily,2,1
mighty,2,1
mild,1,1
militancy,-2,-1
militancy,-2,-1
mind,-1,-1
mindful,2,1
mindless,-2,-1
mindlessly,-2,-1
minister,1,1
minor,0,0
miracle,2,1
miracles,2,1
miraculous,2,1
miraculously,2,1
miraculousness,2,1
mirage,-2,-1
mirage,-2,-1
mire,-2,-1
mire,-2,-1
mirth,2,1
misapprehend,-1,-1
misbecoming,-2,-1
misbecome,-2,-1
misbegotten,-2,-1
misbehave,-2,-1
misbehavior,-2,-1
miscalculate,-1,-1
miscalculation,-1,-1
miscalculation,-1,-1
mischief,-2,-1
mischief,-2,-1
mischievous,-2,-1
mischievously,-2,-1
misconception,-2,-1
misconceptions,-2,-1
misconceptions,-2,-1
miscreant,-2,-1
miscreants,-2,-1
misdirection,-2,-1
miser,-2,-1
miserly,-2,-1
miserable,-2,-1
miserableness,-2,-1
miserably,-2,-1
miseries,-2,-1
misery,-2,-1
misery,-2,-1
misfit,-2,-1
misfortune,-2,-1
misgiving,-2,-1
misgivings,-2,-1
misguidance,-2,-1
misguide,-2,-1
misguided,-2,-1
mishandle,-2,-1
mishap,-2,-1
misinform,-2,-1
misinformed,-2,-1
misinterpret,-2,-1
misjudge,-2,-1
misjudgment,-2,-1
mislead,-2,-1
mislead,-2,-1
misleading,-2,-1
misleadingly,-2,-1
mislike,-2,-1
mismanage,-2,-1
misread,-2,-1
misreading,-2,-1
misreading,-2,-1
misrepresent,-2,-1
misrepresentation,-2,-1
miss,-1,-1
misstatement,-2,-1
mistake,-2,-1
mistake,-2,-1
mistaken,-2,-1
mistakenly,-2,-1
mistakes,-2,-1
mistakes,-2,-1
mistrust,-2,-1
mistrust,-2,-1
mistrustful,-2,-1
mistrustfully,-2,-1
misunderstand,-2,-1
misunderstood,-2,-1
misunderstanding,-2,-1
misunderstanding,-2,-1
misunderstanding,-2,-1
misunderstandings,-2,-1
misunderstandings,-2,-1
misuse,-2,-1
mm,0,0
moan,-2,-1
mock,-2,-1
mock,-2,-1
mockeries,-2,-1
mockery,-2,-1
mocking,-2,-1
mockingly,-2,-1
moderate,2,1
moderation,2,1
moderation,2,1
modern,1,1
modest,1,1
modesty,1,1
molest,-2,-1
molestation,-2,-1
mollify,2,1
momentous,2,1
monotonous,-2,-1
monotony,-2,-1
monster,-2,-1
monstrosities,-2,-1
monstrosity,-2,-1
monstrous,-2,-1
monstrously,-2,-1
monumental,2,1
monumentally,2,1
moody,-2,-1
moon,-1,-1
moot,-1,-1
mope,-1,-1
moral,2,1
moral,2,1
morality,2,1
moralize,2,1
morbid,-2,-1
morbidly,-2,-1
mordant,-2,-1
mordantly,-2,-1
moreover,0,0
moribund,-2,-1
mortification,-2,-1
mortified,-2,-1
mortify,-2,-1
mortifying,-2,-1
mortifying,-2,-1
most,0,0
mostly,0,0
motionless,-1,-1
motivate,2,1
motivated,2,1
motivation,2,1
motivation,2,1
motive,0,0
motive,0,0
motley,-2,-1
mourn,-2,-1
mourner,-2,-1
mournful,-2,-1
mournfully,-2,-1
move,0,0
moving,2,1
much,0,0
muddle,-1,-1
muddy,-1,-1
mudslinger,-2,-1
mudslinging,-2,-1
mulish,-2,-1
multi-polarization,-2,-1
multi-polarization,-2,-1
mum,0,0
mundane,-2,-1
murder,-1,-1
murder,-1,-1
murderous,-1,-1
murderously,-1,-1
murky,-1,-1
muscle-flexing,-2,-1
must,0,0
myriad,1,1
mysterious,-2,-1
mysteriously,-2,-1
mystery,-2,-1
mystify,-1,-1
mistified,-1,-1
myth,-2,-1
myth,-2,-1
nag,-2,-1
nagging,-2,-1
naive,-2,-1
naively,-2,-1
nap,0,0
nap,0,0
narrow,-1,-1
narrower,-2,-1
narrower,-2,-1
nascent,0,0
nastily,-2,-1
nastiness,-2,-1
nasty,-2,-1
nationalism,-2,-1
nationalism,-2,-1
natural,1,1
naturally,1,1
nature,0,0
nature,0,0
naughty,-2,-1
nauseate,-1,-1
nauseating,-2,-1
nauseatingly,-2,-1
navigable,1,1
neat,1,1
neatly,1,1
nebulous,-2,-1
nebulous,-2,-1
nebulously,-2,-1
necessarily,1,1
necessary,1,1
need,-1,-1
need,-1,-1
need,0,0
needful,0,0
needful,0,0
needfully,0,0
needless,-1,-1
needlessly,-1,-1
needs,0,0
needs,0,0
needy,-1,-1
nefarious,-2,-1
nefariously,-2,-1
negate,-1,-1
negation,-1,-1
negative,-1,-1
neglect,-2,-1
neglect,-2,-1
neglected,-2,-1
negligent,-2,-1
negligence,-2,-1
negligible,-1,-1
nemesis,-2,-1
nettle,-1,-1
nettlesome,-2,-1
nevertheless,0,0
nervous,-2,-1
nervously,-2,-1
nervousness,-2,-1
neurotic,-2,-1
neurotically,-2,-1
neutralize,1,1
nice,2,1
nicely,2,1
nifty,2,1
niggle,-1,-1
nightmare,-2,-1
nightmarish,-2,-1
nightmarishly,-2,-1
nimble,2,1
nix,-2,-1
noble,2,1
nobly,2,1
noisy,-1,-1
non-confidence,-2,-1
non-confidence,-2,-1
non-violence,1,1
non-violent,1,1
nonexistent,-1,-1
nonsense,-2,-1
nonviolent,0,0
normal,1,1
nosey,-2,-1
notable,2,1
notable,2,1
notably,2,1
noteworthy,2,1
noteworthy,2,1
noticeable,1,1
notion,0,0
notion,0,0
notorious,-2,-1
notoriously,-2,-1
novel,2,1
nourish,1,1
nourishing,1,1
nourishment,1,1
nuance,0,0
nuance,0,0
nuances,0,0
nuances,0,0
nuisance,-2,-1
nuisance,-2,-1
numb,-1,-1
nurture,2,1
nurturing,2,1
nurturing,2,1
oasis,2,1
obedience,2,1
obedient,2,1
obediently,2,1
obey,2,1
obese,-2,-1
obese,-2,-1
object,-2,-1
objection,-2,-1
objection,-2,-1
objectionable,-2,-1
objections,-2,-1
objections,-2,-1
objective,1,1
objectively,1,1
obligation,0,0
obligation,0,0
obliged,2,1
oblique,-1,-1
obliterate,-2,-1
obliterated,-2,-1
oblivious,-2,-1
oblivious,-2,-1
obnoxious,-2,-1
obnoxiously,-2,-1
obscene,-2,-1
obscenely,-2,-1
obscenity,-2,-1
obscure,-1,-1
obscure,-2,-1
obscurity,-2,-1
obsess,-2,-1
obsession,-2,-1
obsessions,-2,-1
obsessive,-2,-1
obsessively,-2,-1
obsessiveness,-2,-1
obsolete,-1,-1
obstacle,-2,-1
obstacle,-2,-1
obstinate,-2,-1
obstinately,-2,-1
obstruct,-1,-1
obstruction,-1,-1
obtrusive,-2,-1
obtuse,-2,-1
obviate,2,1
obvious,0,0
obvious,0,0
obvious,0,0
obviously,-2,-1
odd,-1,-1
odd,-1,-1
odder,-2,-1
oddest,-2,-1
oddities,-2,-1
oddities,-2,-1
oddity,-2,-1
oddly,-2,-1
offbeat,2,1
offence,-1,-1
offence,-1,-1
offend,-2,-1
offend,-2,-1
offending,-2,-1
offenses,-2,-1
offenses,-2,-1
offensive,-1,-1
offensive,-1,-1
offensive,-1,-1
offensively,-2,-1
offensiveness,-2,-1
officious,-2,-1
offset,1,1
oh,0,0
okay,1,1
okay,2,1
olympic,0,0
ominous,-2,-1
ominously,-2,-1
omission,-1,-1
omit,-1,-1
one-side,-2,-1
one-sided,-2,-1
onerous,-2,-1
onerously,-2,-1
onslaught,-1,-1
onslaught,-1,-1
onward,1,1
onward,1,1
open,1,1
openly,1,1
open-ended,0,0
openness,1,1
openness,1,1
opinion,0,0
opinion,0,0
opinionated,-2,-1
opinions,0,0
opinions,0,0
opponent,-2,-1
opportune,2,1
opportunity,2,1
opportunistic,-1,-1
oppose,-2,-1
opposition,-2,-1
opposition,-2,-1
oppositions,-2,-1
oppositions,-2,-1
oppress,-2,-1
oppression,-2,-1
oppression,-2,-1
oppressive,-2,-1
oppressively,-2,-1
oppressiveness,-2,-1
oppressors,-2,-1
oppressors,-2,-1
optimal,2,1
optimism,2,1
optimistic,1,1
opulent,2,1
ordeal,-2,-1
orderly,1,1
original,1,1
originality,1,1
orphan,-1,-1
orthodoxy,0,0
ostracize,-2,-1
ought,0,0
outbreak,-1,-1
outburst,-2,-1
outburst,-2,-1
outbursts,-2,-1
outbursts,-2,-1
outcast,-2,-1
outcry,-2,-1
outdated,-1,-1
outdo,2,1
outgoing,1,1
outlaw,-2,-1
outlook,0,0
outlook,0,0
outmoded,-1,-1
outrage,-2,-1
outrage,-2,-1
outraged,-2,-1
outrageous,-2,-1
outrageous,-2,-1
outrageously,-2,-1
outrageousness,-2,-1
outrages,-2,-1
outright,0,0
outshine,2,1
outsider,-1,-1
outsmart,2,1
outspoken,0,0
outspoken,0,0
outstanding,2,1
outstandingly,2,1
outstrip,2,1
outwit,2,1
ovation,2,1
ovation,2,1
over-acted,-2,-1
over-valuation,-1,-1
over-valuation,-1,-1
overachiever,2,1
overact,-2,-1
overact,-2,-1
overacted,-2,-1
overawe,-1,-1
overbalance,-1,-1
overbalanced,-1,-1
overbearing,-2,-1
overbearingly,-2,-1
overblown,-2,-1
overcome,-2,-1
overdo,-2,-1
overdone,-2,-1
overdue,-2,-1
overemphasize,-2,-1
overjoyed,2,1
overkill,-2,-1
overlook,-2,-1
overplay,-2,-1
overpower,-1,-1
overreach,-1,-1
overrun,-1,-1
overshadow,-1,-1
oversight,-1,-1
oversimplification,-1,-1
oversimplified,-1,-1
oversimplify,-1,-1
oversized,-1,-1
overstate,-2,-1
overstatement,-2,-1
overstatement,-2,-1
overstatements,-2,-1
overt,0,0
overtaxed,-1,-1
overthrow,-1,-1
overturn,-1,-1
overture,2,1
overture,2,1
overtures,0,0
overtures,0,0
overwhelm,-1,-1
overwhelming,-2,-1
overwhelmingly,-2,-1
overworked,-2,-1
overzealous,-2,-1
overzealously,-2,-1
pacifist,2,1
pacifists,2,1
pacifists,2,1
pacify,0,0
pain,-2,-1
pain,-2,-1
pain,-1,-1
painful,-1,-1
painfully,-1,-1
painless,1,1
painlessly,1,1
pains,-2,-1
pains,-2,-1
painstaking,2,1
painstakingly,2,1
palatable,2,1
palatial,2,1
pale,-1,-1
pale,-1,-1
palliate,2,1
paltry,-2,-1
pamper,1,1
pan,-1,-1
pandemonium,-2,-1
panic,-2,-1
panic,-2,-1
panicky,-2,-1
paradise,2,1
paradoxical,-2,-1
paradoxically,-2,-1
paralize,-1,-1
paralyzed,-1,-1
paramount,2,1
paranoia,-2,-1
paranoid,-2,-1
parasite,-1,-1
pardon,2,1
pariah,-2,-1
parody,-2,-1
partiality,-2,-1
partiality,-2,-1
particular,0,0
particularly,0,0
partisan,-2,-1
partisan,-2,-1
partisans,-2,-1
partisans,-2,-1
passe,-2,-1
passion,2,1
passionate,2,1
passionately,2,1
passive,-1,-1
passive,-2,-1
passiveness,-2,-1
passiveness,-2,-1
pathetic,-2,-1
pathetically,-2,-1
patience,2,1
patient,1,1
patient,1,1
patient,1,1
patiently,2,1
patriot,2,1
patriotic,2,1
patronize,-2,-1
paucity,-2,-1
paucity,-2,-1
pauper,-2,-1
paupers,-2,-1
paupers,-2,-1
payback,-2,-1
payback,-2,-1
peace,1,1
peace,1,1
peaceable,2,1
peaceful,1,1
peaceful,1,1
peacefully,1,1
peacekeepers,1,1
peacekeepers,1,1
peculiar,-2,-1
peculiarly,-2,-1
pedantic,-2,-1
pedestrian,-1,-1
peerless,2,1
peeve,-2,-1
peeved,-2,-1
peevish,-2,-1
peevishly,-2,-1
penalize,-2,-1
penalty,-1,-1
penalty,-1,-1
penetrating,2,1
penitent,2,1
perceptions,0,0
perceptions,0,0
perceptive,2,1
perfect,2,1
perfect,2,1
perfect,2,1
perfection,2,1
perfectly,2,1
perfidious,-2,-1
perfidity,-2,-1
perfunctory,-2,-1
perfunctory,-2,-1
perhaps,0,0
peril,-2,-1
perilous,-1,-1
perilously,-1,-1
peripheral,-1,-1
perish,-2,-1
permissible,1,1
pernicious,-2,-1
perplex,-2,-1
perplexed,-2,-1
perplexing,-2,-1
perplexity,-2,-1
persecute,-2,-1
persecution,-2,-1
persecution,-2,-1
perseverance,2,1
persevere,2,1
persistence,0,0
persistence,0,0
persistent,1,1
persistent,1,1
personages,1,1
personages,1,1
personality,2,1
personality,2,1
perspective,0,0
perspective,0,0
perspicuous,2,1
perspicuously,2,1
persuade,2,1
persuasive,2,1
persuasive,2,1
persuasively,2,1
pertinacious,-2,-1
pertinaciously,-2,-1
pertinacity,-2,-1
pertinent,1,1
perturb,-2,-1
perturbed,-2,-1
pervasive,-2,-1
pervasive,-2,-1
perverse,-2,-1
perversely,-2,-1
perversion,-2,-1
perversity,-2,-1
pervert,-2,-1
perverted,-2,-1
pessimism,-2,-1
pessimistic,-2,-1
pessimistically,-2,-1
pest,-2,-1
pestilent,-2,-1
petrify,-2,-1
petrified,-2,-1
pettifog,-2,-1
petty,-2,-1
phenomenal,2,1
phenomenally,2,1
philosophize,0,0
phobia,-2,-1
phobic,-2,-1
phony,-2,-1
picky,-2,-1
picturesque,2,1
piety,1,1
pillage,-2,-1
pillar,2,1
pillar,2,1
pillory,-2,-1
pinch,-1,-1
pinch,-1,-1
pine,-2,-1
pinnacle,2,1
pious,2,1
pique,-1,-1
pithy,2,1
pithy,2,1
pitiable,-2,-1
pitiful,-2,-1
pitifully,-2,-1
pitiless,-2,-1
pitilessly,-2,-1
pittance,-2,-1
pity,-2,-1
pity,-2,-1
pivotal,0,0
placate,2,1
placid,1,1
plagiarize,-2,-1
plague,-2,-1
plague,-2,-1
plague,-1,-1
plain,1,1
plainly,2,1
plausibility,2,1
plausible,2,1
player,0,0
player,0,0
playful,2,1
playfully,2,1
plaything,-2,-1
plaything,-2,-1
plead,0,0
pleading,0,0
pleadingly,0,0
plea,-1,-1
pleas,-2,-1
pleas,-2,-1
pleasant,1,1
pleasantly,1,1
please,2,1
pleased,2,1
pleasing,2,1
pleasingly,2,1
pleasurable,2,1
pleasurably,2,1
pleasure,2,1
pleasure,2,1
plebeian,-2,-1
pledge,2,1
pledge,2,1
pledges,2,1
pledges,2,1
plenary,0,0
plentiful,1,1
plenty,2,1
plight,-2,-1
plot,-2,-1
plotters,-2,-1
plotters,-2,-1
ploy,-2,-1
ploy,-2,-1
plunder,-2,-1
plunderer,-2,-1
plush,2,1
poetic,2,1
poeticize,2,1
poignant,2,1
point,0,0
point,0,0
pointless,-1,-1
pointlessly,-1,-1
poise,2,1
poised,2,1
poison,-2,-1
poison,-2,-1
poisonous,-1,-1
poisonously,-1,-1
polarisation,-2,-1
polarisation,-2,-1
polemize,-2,-1
polished,1,1
polite,1,1
politeness,1,1
pollute,-1,-1
polluter,-2,-1
polluter,-2,-1
polluters,-2,-1
polluters,-2,-1
polution,-1,-1
pompous,-2,-1
ponder,0,0
poor,-1,-1
poorly,-2,-1
popular,1,1
popular,1,1
popularity,1,1
popularity,1,1
portable,1,1
posh,2,1
position,0,0
position,0,0
positive,1,1
positiveness,2,1
positively,2,1
possibility,0,0
possibility,0,0
possible,0,0
possibly,0,0
posterity,1,1
posture,0,0
posture,0,0
posturing,-2,-1
posturing,-2,-1
potent,2,1
potential,1,1
potential,1,1
pout,-2,-1
poverty,-2,-1
power,0,0
power,0,0
powerful,1,1
powerfully,1,1
powerless,-1,-1
practicable,1,1
practical,1,1
practically,0,0
pragmatic,2,1
praise,2,1
praise,2,1
praiseworthy,2,1
praising,2,1
praising,2,1
prate,-2,-1
pratfall,-2,-1
prattle,-2,-1
pray,0,0
pre-eminent,1,1
preach,2,1
preaching,2,1
preaching,2,1
precarious,-1,-1
precariously,-1,-1
precaution,2,1
precautions,2,1
precedent,1,1
precious,2,1
precious,0,0
precious,2,1
precipitate,-2,-1
precipitous,-2,-1
precise,1,1
precisely,1,1
precision,1,1
predatory,-1,-1
predicament,-2,-1
predictable,0,0
predictablely,0,0
predominant,0,0
preeminent,1,1
preemptive,1,1
prefer,2,1
preferable,2,1
preferable,2,1
preferably,2,1
preference,2,1
preferences,2,1
preferences,2,1
prejudge,-2,-1
prejudice,-2,-1
prejudice,-2,-1
prejudicial,-2,-1
premeditated,-2,-1
premier,1,1
premium,1,1
preoccupy,-1,-1
prepared,1,1
preponderance,2,1
preponderance,2,1
preposterous,-2,-1
preposterously,-2,-1
press,1,1
pressing,-2,-1
pressing,-2,-1
pressure,0,0
pressure,0,0
pressures,0,0
pressures,0,0
prestige,2,1
prestigious,1,1
presumably,0,0
presume,-2,-1
presumptuous,-2,-1
presumptuous,-2,-1
presumptuously,-2,-1
pretence,-2,-1
pretence,-2,-1
pretend,-2,-1
pretense,-2,-1
pretense,-2,-1
pretentious,-2,-1
pretentiously,-2,-1
prettily,2,1
pretty,2,1
prevalent,0,0
prevaricate,-2,-1
priceless,2,1
pricey,-1,-1
prickle,-2,-1
prickles,-2,-1
prickles,-2,-1
pride,2,1
prideful,-2,-1
primarily,0,0
primary,0,0
prime,0,0
primitive,-1,-1
primitive,-1,-1
principle,1,1
principle,1,1
principled,1,1
prison,-1,-1
prisoner,-1,-1
privilege,2,1
privileged,2,1
prize,2,1
pro,1,1
pro-American,2,1
pro-American,2,1
pro-Beijing,2,1
pro-Beijing,2,1
pro-Cuba,2,1
pro-Cuba,2,1
pro-peace,2,1
pro-peace,2,1
proactive,2,1
proactive,2,1
problem,-1,-1
problematic,-2,-1
problematic,-2,-1
problems,-1,-1
problems,-1,-1
proclaim,0,0
procrastinate,-2,-1
procrastination,-2,-1
prodigious,2,1
prodigiously,2,1
prodigy,2,1
productive,1,1
profane,-2,-1
profane,-2,-1
profanity,-2,-1
profess,2,1
proficient,2,1
proficiently,2,1
profit,1,1
profit,1,1
profitable,1,1
profound,2,1
profoundly,2,1
profuse,2,1
profusely,2,1
profusion,2,1
prognosticate,0,0
progress,1,1
progress,1,1
progressive,1,1
prohibit,-1,-1
prohibitive,-1,-1
prohibitively,-1,-1
prolific,1,1
prominent,1,1
prominence,1,1
promise,2,1
promise,2,1
promising,2,1
promoter,2,1
promoter,2,1
prompt,1,1
promptly,1,1
propaganda,-2,-1
propaganda,-2,-1
propagandize,-2,-1
proper,1,1
properly,1,1
prophesy,0,0
propitious,2,1
propitiously,2,1
proportionate,0,0
proportionate,0,0
proportionately,0,0
proscription,-2,-1
proscription,-2,-1
proscriptions,-2,-1
proscriptions,-2,-1
prosecute,-2,-1
prospect,1,1
prospect,1,1
prospects,1,1
prospects,1,1
prosper,2,1
prosperity,1,1
prosperity,1,1
prosperous,1,1
protect,1,1
protection,1,1
protective,1,1
protector,2,1
protector,2,1
protest,-2,-1
protest,-2,-1
protest,-2,-1
protests,-1,-1
protests,-1,-1
protracted,-1,-1
proud,2,1
prove,0,0
providence,2,1
provocation,-2,-1
provocation,-2,-1
provocative,-2,-1
provocative,-2,-1
